,ZipCode,StateFIPS
7907,18764,42
7908,18765,42
7909,18766,42
7910,18767,42
7911,18769,42
7912,18773,42
7913,18801,42
7914,18810,42
7915,18812,42
7916,18813,42
7917,18814,42
7918,18815,42
7919,18816,42
7920,18817,42
7921,18818,42
7922,18820,42
7923,18821,42
7924,18822,42
7925,18823,42
7926,18824,42
7927,18825,42
7928,18826,42
7929,18827,42
7930,18828,42
7931,18829,42
7932,18830,42
7933,18830,42
7934,18831,42
7935,18832,42
7936,18833,42
7937,18833,42
7938,18834,42
7939,18837,42
7940,18840,42
7941,18842,42
7942,18843,42
7943,18844,42
7944,18844,42
7945,18845,42
7946,18846,42
7947,18846,42
7948,18847,42
7949,18847,42
7950,18848,42
7951,18850,42
7952,18851,42
7953,18853,42
7954,18854,42
7955,18901,42
7956,18902,42
7957,18910,42
7958,18911,42
7959,18912,42
7960,18913,42
7961,18914,42
7962,18915,42
7963,18916,42
7964,18917,42
7965,18918,42
7966,18920,42
7967,18921,42
7968,18922,42
7969,18923,42
7970,18925,42
7971,18927,42
7972,18928,42
7973,18929,42
7974,18930,42
7975,18931,42
7976,18932,42
7977,18932,42
7978,18933,42
7979,18934,42
7980,18935,42
7981,18936,42
7982,18938,42
7983,18940,42
7984,18942,42
7985,18943,42
7986,18944,42
7987,18946,42
7988,18947,42
7989,18949,42
7990,18950,42
7991,18951,42
7992,18953,42
7993,18954,42
7994,18955,42
7995,18956,42
7996,18957,42
7997,18958,42
7998,18960,42
7999,18962,42
8000,18963,42
8001,18964,42
8002,18964,42
8003,18966,42
8004,18968,42
8005,18969,42
8006,18969,42
8007,18970,42
8008,18971,42
8009,18972,42
8010,18974,42
8011,18976,42
8012,18977,42
8013,18979,42
8014,18980,42
8015,18981,42
8016,18991,42
8017,19001,42
8018,19002,42
8019,19003,42
8020,19003,42
8021,19004,42
8022,19006,42
8023,19006,42
8024,19007,42
8025,19008,42
8026,19009,42
8027,19010,42
8028,19010,42
8029,19012,42
8030,19013,42
8031,19014,42
8032,19015,42
8033,19016,42
8034,19017,42
8035,19018,42
8036,19019,42
8037,19020,42
8038,19021,42
8039,19022,42
8040,19023,42
8041,19025,42
8042,19026,42
8043,19027,42
8044,19028,42
8045,19029,42
8046,19030,42
8047,19031,42
8048,19032,42
8049,19033,42
8050,19034,42
8051,19035,42
8052,19036,42
8053,19037,42
8054,19038,42
8055,19039,42
8056,19040,42
8057,19040,42
8058,19041,42
8059,19041,42
8060,19043,42
8061,19044,42
8062,19046,42
8063,19047,42
8064,19048,42
8065,19049,42
8066,19050,42
8067,19052,42
8068,19053,42
8069,19054,42
8070,19055,42
8071,19056,42
8072,19057,42
8073,19058,42
8074,19060,42
8075,19061,42
8076,19063,42
8077,19064,42
8078,19065,42
8079,19066,42
8080,19067,42
8081,19070,42
8082,19072,42
8083,19073,42
8084,19073,42
8085,19074,42
8086,19075,42
8087,19076,42
8088,19078,42
8089,19079,42
8090,19081,42
8091,19082,42
8092,19083,42
8093,19083,42
8094,19085,42
8095,19085,42
8096,19086,42
8097,19087,42
8098,19087,42
8099,19087,42
8100,19088,42
8101,19089,42
8102,19090,42
8103,19091,42
8104,19092,42
8105,19093,42
8106,19094,42
8107,19095,42
8108,19096,42
8109,19096,42
8110,19098,42
8111,19099,42
8112,19101,42
8113,19102,42
8114,19103,42
8115,19104,42
8116,19105,42
8117,19106,42
8118,19107,42
8119,19108,42
8120,19109,42
8121,19110,42
8122,19111,42
8123,19111,42
8124,19112,42
8125,19113,42
8126,19114,42
8127,19115,42
8128,19116,42
8129,19118,42
8130,19119,42
8131,19120,42
8132,19121,42
8133,19122,42
8134,19123,42
8135,19124,42
8136,19125,42
8137,19126,42
8138,19127,42
8139,19128,42
8140,19129,42
8141,19130,42
8142,19131,42
8143,19132,42
8144,19133,42
8145,19134,42
8146,19135,42
8147,19136,42
8148,19137,42
8149,19138,42
8150,19139,42
8151,19140,42
8152,19141,42
8153,19142,42
8154,19143,42
8155,19144,42
8156,19145,42
8157,19146,42
8158,19147,42
8159,19148,42
8160,19149,42
8161,19150,42
8162,19151,42
8163,19152,42
8164,19153,42
8165,19154,42
8166,19155,42
8167,19160,42
8168,19161,42
8169,19162,42
8170,19170,42
8171,19171,42
8172,19172,42
8173,19173,42
8174,19175,42
8175,19176,42
8176,19177,42
8177,19178,42
8178,19179,42
8179,19181,42
8180,19182,42
8181,19183,42
8182,19184,42
8183,19185,42
8184,19187,42
8185,19188,42
8186,19190,42
8187,19191,42
8188,19192,42
8189,19193,42
8190,19194,42
8191,19195,42
8192,19196,42
8193,19197,42
8194,19244,42
8195,19255,42
8196,19301,42
8197,19310,42
8198,19310,42
8199,19311,42
8200,19312,42
8201,19312,42
8202,19316,42
8203,19317,42
8204,19317,42
8205,19318,42
8206,19319,42
8207,19319,42
8208,19320,42
8209,19330,42
8210,19331,42
8211,19333,42
8212,19335,42
8213,19339,42
8214,19340,42
8215,19341,42
8216,19342,42
8217,19342,42
8218,19343,42
8219,19344,42
8220,19344,42
8221,19345,42
8222,19346,42
8223,19347,42
8224,19348,42
8225,19350,42
8226,19351,42
8227,19352,42
8228,19353,42
8229,19354,42
8230,19355,42
8231,19357,42
8232,19358,42
8233,19360,42
8234,19362,42
8235,19362,42
8236,19363,42
8237,19363,42
8238,19365,42
8239,19366,42
8240,19367,42
8241,19369,42
8242,19371,42
8243,19372,42
8244,19373,42
8245,19374,42
8246,19375,42
8247,19376,42
8248,19380,42
8249,19381,42
8250,19382,42
8251,19382,42
8252,19383,42
8253,19390,42
8254,19395,42
8255,19397,42
8256,19398,42
8257,19399,42
8258,19401,42
8259,19403,42
8260,19404,42
8261,19405,42
8262,19406,42
8263,19407,42
8264,19408,42
8265,19409,42
8266,19415,42
8267,19421,42
8268,19422,42
8269,19423,42
8270,19424,42
8271,19425,42
8272,19426,42
8273,19428,42
8274,19429,42
8275,19430,42
8276,19432,42
8277,19435,42
8278,19436,42
8279,19437,42
8280,19438,42
8281,19440,42
8282,19440,42
8283,19441,42
8284,19442,42
8285,19443,42
8286,19444,42
8287,19446,42
8288,19450,42
8289,19451,42
8290,19453,42
8291,19454,42
8292,19454,42
8293,19455,42
8294,19456,42
8295,19457,42
8296,19460,42
8297,19460,42
8298,19462,42
8299,19464,42
8300,19464,42
8301,19465,42
8302,19468,42
8303,19470,42
8304,19472,42
8305,19473,42
8306,19474,42
8307,19475,42
8308,19477,42
8309,19478,42
8310,19480,42
8311,19481,42
8312,19482,42
8313,19484,42
8314,19486,42
8315,19490,42
8316,19492,42
8317,19493,42
8318,19494,42
8319,19495,42
8320,19496,42
8321,19501,42
8322,19503,42
8323,19504,42
8324,19504,42
8325,19505,42
8326,19505,42
8327,19506,42
8328,19507,42
8329,19508,42
8330,19510,42
8331,19511,42
8332,19512,42
8333,19512,42
8334,19516,42
8335,19518,42
8336,19519,42
8337,19520,42
8338,19520,42
8339,19522,42
8340,19523,42
8341,19525,42
8342,19526,42
8343,19529,42
8344,19529,42
8345,19530,42
8346,19530,42
8347,19533,42
8348,19534,42
8349,19535,42
8350,19536,42
8351,19538,42
8352,19539,42
8353,19539,42
8354,19540,42
8355,19540,42
8356,19541,42
8357,19543,42
8358,19543,42
8359,19543,42
8360,19544,42
8361,19545,42
8362,19547,42
8363,19548,42
8364,19549,42
8365,19550,42
8366,19551,42
8367,19551,42
8368,19551,42
8369,19554,42
8370,19555,42
8371,19559,42
8372,19560,42
8373,19562,42
8374,19564,42
8375,19565,42
8376,19567,42
8377,19601,42
8378,19602,42
8379,19603,42
8380,19604,42
8381,19605,42
8382,19606,42
8383,19607,42
8384,19608,42
8385,19609,42
8386,19610,42
8387,19611,42
8388,19612,42
8389,19701,10
8390,19702,10
8391,19703,10
8392,19706,10
8393,19707,10
8394,19708,10
8395,19709,10
8396,19710,10
8397,19711,10
8398,19712,10
8399,19713,10
8400,19714,10
8401,19715,10
8402,19716,10
8403,19717,10
8404,19718,10
8405,19720,10
8406,19721,10
8407,19725,10
8408,19726,10
8409,19730,10
8410,19731,10
8411,19732,10
8412,19733,10
8413,19734,10
8414,19735,10
8415,19736,10
8416,19801,10
8417,19802,10
8418,19803,10
8419,19804,10
8420,19805,10
8421,19806,10
8422,19807,10
8423,19808,10
8424,19809,10
8425,19810,10
8426,19850,10
8427,19880,10
8428,19884,10
8429,19885,10
8430,19886,10
8431,19890,10
8432,19891,10
8433,19892,10
8434,19893,10
8435,19894,10
8436,19895,10
8437,19896,10
8438,19897,10
8439,19898,10
8440,19899,10
8441,19901,10
8442,19902,10
8443,19903,10
8444,19904,10
8445,19905,10
8446,19906,10
8447,19930,10
8448,19931,10
8449,19933,10
8450,19934,10
8451,19936,10
8452,19938,10
8453,19938,10
8454,19939,10
8455,19940,10
8456,19941,10
8457,19943,10
8458,19944,10
8459,19945,10
8460,19946,10
8461,19947,10
8462,19950,10
8463,19950,10
8464,19951,10
8465,19952,10
8466,19952,10
8467,19953,10
8468,19954,10
8469,19954,10
8470,19955,10
8471,19956,10
8472,19958,10
8473,19960,10
8474,19961,10
8475,19962,10
8476,19963,10
8477,19963,10
8478,19964,10
8479,19966,10
8480,19967,10
8481,19968,10
8482,19969,10
8483,19970,10
8484,19971,10
8485,19973,10
8486,19973,24
8487,19975,10
8488,19977,10
8489,19977,10
8490,19979,10
8491,19980,10
8492,20001,11
8493,20002,11
8494,20003,11
8495,20004,11
8496,20005,11
8497,20006,11
8498,20007,11
8499,20008,11
8500,20009,11
8501,20010,11
8502,20011,11
8503,20012,11
8504,20013,11
8505,20015,11
8506,20016,11
8507,20017,11
8508,20018,11
8509,20019,11
8510,20020,11
8511,20022,11
8512,20024,11
8513,20026,11
8514,20027,11
8515,20029,11
8516,20030,11
8517,20032,11
8518,20033,11
8519,20035,11
8520,20036,11
8521,20037,11
8522,20038,11
8523,20039,11
8524,20040,11
8525,20041,11
8526,20042,11
8527,20043,11
8528,20044,11
8529,20045,11
8530,20047,11
8531,20049,11
8532,20050,11
8533,20052,11
8534,20053,11
8535,20055,11
8536,20056,11
8537,20057,11
8538,20058,11
8539,20059,11
8540,20060,11
8541,20061,11
8542,20062,11
8543,20063,11
8544,20064,11
8545,20065,11
8546,20066,11
8547,20067,11
8548,20068,11
8549,20069,11
8550,20070,11
8551,20071,11
8552,20073,11
8553,20074,11
8554,20075,11
8555,20076,11
8556,20077,11
8557,20078,11
8558,20080,11
8559,20081,11
8560,20082,11
8561,20090,11
8562,20091,11
8563,20101,51
8564,20102,51
8565,20103,51
8566,20104,51
8567,20105,51
8568,20106,51
8569,20106,51
8570,20106,51
8571,20108,51
8572,20109,51
8573,20109,51
8574,20110,51
8575,20110,51
8576,20111,51
8577,20111,51
8578,20112,51
8579,20113,51
8580,20115,51
8581,20116,51
8582,20117,51
8583,20117,51
8584,20118,51
8585,20119,51
8586,20119,51
8587,20120,51
8588,20120,51
8589,20121,51
8590,20122,51
8591,20124,51
8592,20128,51
8593,20129,51
8594,20130,51
8595,20130,51
8596,20130,51
8597,20131,51
8598,20132,51
8599,20134,51
8600,20135,51
8601,20135,51
8602,20135,54
8603,20136,51
8604,20137,51
8605,20137,51
8606,20138,51
8607,20139,51
8608,20140,51
8609,20141,51
8610,20142,51
8611,20143,51
8612,20144,51
8613,20146,51
8614,20147,51
8615,20148,51
8616,20149,51
8617,20151,51
8618,20152,51
8619,20153,51
8620,20155,51
8621,20156,51
8622,20158,51
8623,20159,51
8624,20160,51
8625,20163,51
8626,20164,51
8627,20165,51
8628,20166,51
8629,20167,51
8630,20168,51
8631,20169,51
8632,20169,51
8633,20170,51
8634,20171,51
8635,20172,51
8636,20175,51
8637,20176,51
8638,20177,51
8639,20178,51
8640,20180,51
8641,20181,51
8642,20181,51
8643,20182,51
8644,20184,51
8645,20184,51
8646,20185,51
8647,20186,51
8648,20186,51
8649,20187,51
8650,20188,51
8651,20189,51
8652,20190,51
8653,20191,51
8654,20192,51
8655,20194,51
8656,20195,51
8657,20196,51
8658,20197,51
8659,20198,51
8660,20201,11
8661,20202,11
8662,20203,11
8663,20204,11
8664,20206,11
8665,20207,11
8666,20208,11
8667,20210,11
8668,20211,11
8669,20212,11
8670,20213,11
8671,20214,11
8672,20215,11
8673,20216,11
8674,20217,11
8675,20218,11
8676,20219,11
8677,20220,11
8678,20221,11
8679,20222,11
8680,20223,11
8681,20224,11
8682,20226,11
8683,20227,11
8684,20228,11
8685,20229,11
8686,20230,11
8687,20232,11
8688,20233,11
8689,20235,11
8690,20237,11
8691,20238,11
8692,20239,11
8693,20240,11
8694,20241,11
8695,20242,11
8696,20244,11
8697,20245,11
8698,20250,11
8699,20251,11
8700,20252,11
8701,20254,11
8702,20260,11
8703,20261,11
8704,20262,11
8705,20265,11
8706,20266,11
8707,20268,11
8708,20270,11
8709,20277,11
8710,20289,11
8711,20299,11
8712,20301,11
8713,20303,11
8714,20306,11
8715,20310,11
8716,20314,11
8717,20317,11
8718,20318,11
8719,20319,11
8720,20330,11
8721,20340,11
8722,20350,11
8723,20355,11
8724,20370,11
8725,20372,11
8726,20373,11
8727,20374,11
8728,20375,11
8729,20376,11
8730,20380,11
8731,20388,11
8732,20389,11
8733,20390,11
8734,20391,11
8735,20392,11
8736,20393,11
8737,20394,11
8738,20395,11
8739,20398,11
8740,20401,11
8741,20402,11
8742,20403,11
8743,20404,11
8744,20405,11
8745,20406,11
8746,20407,11
8747,20408,11
8748,20410,11
8749,20411,11
8750,20412,11
8751,20413,11
8752,20414,11
8753,20415,11
8754,20416,11
8755,20417,11
8756,20418,11
8757,20419,11
8758,20420,11
8759,20421,11
8760,20422,11
8761,20423,11
8762,20424,11
8763,20425,11
8764,20426,11
8765,20427,11
8766,20428,11
8767,20429,11
8768,20431,11
8769,20433,11
8770,20434,11
8771,20435,11
8772,20436,11
8773,20437,11
8774,20439,11
8775,20440,11
8776,20441,11
8777,20442,11
8778,20444,11
8779,20447,11
8780,20451,11
8781,20453,11
8782,20456,11
8783,20460,11
8784,20463,11
8785,20468,11
8786,20469,11
8787,20470,11
8788,20472,11
8789,20500,11
8790,20501,11
8791,20502,11
8792,20503,11
8793,20504,11
8794,20505,11
8795,20506,11
8796,20507,11
8797,20508,11
8798,20509,11
8799,20510,11
8800,20511,11
8801,20515,11
8802,20520,11
8803,20521,11
8804,20522,11
8805,20523,11
8806,20524,11
8807,20525,11
8808,20526,11
8809,20527,11
8810,20528,11
8811,20529,11
8812,20530,11
8813,20531,11
8814,20533,11
8815,20534,11
8816,20535,11
8817,20536,11
8818,20537,11
8819,20538,11
8820,20539,11
8821,20540,11
8822,20541,11
8823,20542,11
8824,20543,11
8825,20544,11
8826,20546,11
8827,20547,11
8828,20548,11
8829,20549,11
8830,20551,11
8831,20552,11
8832,20553,11
8833,20554,11
8834,20555,11
8835,20557,11
8836,20559,11
8837,20560,11
8838,20565,11
8839,20566,11
8840,20570,11
8841,20571,11
8842,20572,11
8843,20573,11
8844,20575,11
8845,20576,11
8846,20577,11
8847,20578,11
8848,20579,11
8849,20580,11
8850,20581,11
8851,20585,11
8852,20586,11
8853,20588,24
8854,20590,11
8855,20591,11
8856,20593,11
8857,20594,11
8858,20597,11
8859,20598,51
8860,20599,11
8861,20601,24
8862,20601,24
8863,20602,24
8864,20603,24
8865,20604,24
8866,20606,24
8867,20607,24
8868,20607,24
8869,20608,24
8870,20609,24
8871,20610,24
8872,20611,24
8873,20612,24
8874,20613,24
8875,20613,24
8876,20615,24
8877,20616,24
8878,20617,24
8879,20618,24
8880,20619,24
8881,20620,24
8882,20621,24
8883,20622,24
8884,20622,24
8885,20623,24
8886,20624,24
8887,20625,24
8888,20626,24
8889,20627,24
8890,20628,24
8891,20629,24
8892,20630,24
8893,20632,24
8894,20634,24
8895,20635,24
8896,20636,24
8897,20637,24
8898,20639,24
8899,20640,24
8900,20643,24
8901,20645,24
8902,20646,24
8903,20650,24
8904,20653,24
8905,20656,24
8906,20657,24
8907,20658,24
8908,20659,24
8909,20659,24
8910,20660,24
8911,20661,24
8912,20662,24
8913,20664,24
8914,20667,24
8915,20670,24
8916,20674,24
8917,20675,24
8918,20676,24
8919,20677,24
8920,20678,24
8921,20680,24
8922,20682,24
8923,20684,24
8924,20685,24
8925,20686,24
8926,20687,24
8927,20688,24
8928,20689,24
8929,20690,24
8930,20692,24
8931,20693,24
8932,20695,24
8933,20697,24
8934,20701,24
8935,20701,24
8936,20703,24
8937,20704,24
8938,20705,24
8939,20705,24
8940,20706,24
8941,20707,24
8942,20707,24
8943,20707,24
8944,20708,24
8945,20709,24
8946,20710,24
8947,20711,24
8948,20712,24
8949,20714,24
8950,20714,24
8951,20715,24
8952,20716,24
8953,20717,24
8954,20718,24
8955,20719,24
8956,20720,24
8957,20721,24
8958,20722,24
8959,20723,24
8960,20724,24
8961,20725,24
8962,20726,24
8963,20731,24
8964,20732,24
8965,20733,24
8966,20735,24
8967,20736,24
8968,20736,24
8969,20737,24
8970,20738,24
8971,20740,24
8972,20741,24
8973,20742,24
8974,20743,24
8975,20744,24
8976,20745,24
8977,20746,24
8978,20747,24
8979,20748,24
8980,20749,24
8981,20750,24
8982,20751,24
8983,20752,24
8984,20753,24
8985,20754,24
8986,20754,24
8987,20755,24
8988,20757,24
8989,20758,24
8990,20759,24
8991,20762,24
8992,20763,24
8993,20764,24
8994,20765,24
8995,20768,24
8996,20769,24
8997,20770,24
8998,20771,24
8999,20772,24
9000,20773,24
9001,20774,24
9002,20775,24
9003,20776,24
9004,20777,24
9005,20777,24
9006,20778,24
9007,20779,24
9008,20781,24
9009,20782,24
9010,20783,24
9011,20784,24
9012,20785,24
9013,20787,24
9014,20788,24
9015,20790,24
9016,20791,24
9017,20792,24
9018,20794,24
9019,20794,24
9020,20797,24
9021,20799,24
9022,20810,24
9023,20811,24
9024,20812,24
9025,20813,24
9026,20814,24
9027,20815,24
9028,20816,24
9029,20817,24
9030,20818,24
9031,20824,24
9032,20825,24
9033,20827,24
9034,20830,24
9035,20832,24
9036,20833,24
9037,20833,24
9038,20837,24
9039,20838,24
9040,20839,24
9041,20841,24
9042,20842,24
9043,20842,24
9044,20847,24
9045,20848,24
9046,20849,24
9047,20850,24
9048,20851,24
9049,20852,24
9050,20853,24
9051,20854,24
9052,20855,24
9053,20857,24
9054,20859,24
9055,20860,24
9056,20861,24
9057,20862,24
9058,20866,24
9059,20868,24
9060,20871,24
9061,20871,24
9062,20872,24
9063,20874,24
9064,20875,24
9065,20876,24
9066,20877,24
9067,20878,24
9068,20879,24
9069,20880,24
9070,20882,24
9071,20883,24
9072,20884,24
9073,20885,24
9074,20886,24
9075,20889,24
9076,20891,24
9077,20892,24
9078,20894,24
9079,20895,24
9080,20896,24
9081,20897,24
9082,20898,24
9083,20899,24
9084,20901,24
9085,20902,24
9086,20903,24
9087,20903,24
9088,20904,24
9089,20904,24
9090,20905,24
9091,20906,24
9092,20907,24
9093,20908,24
9094,20910,24
9095,20911,24
9096,20912,24
9097,20912,24
9098,20913,24
9099,20914,24
9100,20915,24
9101,20916,24
9102,20918,24
9103,20993,24
9104,20997,24
9105,21001,24
9106,21005,24
9107,21009,24
9108,21010,24
9109,21012,24
9110,21013,24
9111,21013,24
9112,21014,24
9113,21015,24
9114,21017,24
9115,21018,24
9116,21020,24
9117,21022,24
9118,21023,24
9119,21027,24
9120,21028,24
9121,21029,24
9122,21030,24
9123,21031,24
9124,21032,24
9125,21034,24
9126,21035,24
9127,21036,24
9128,21037,24
9129,21040,24
9130,21041,24
9131,21042,24
9132,21043,24
9133,21043,24
9134,21044,24
9135,21045,24
9136,21046,24
9137,21047,24
9138,21048,24
9139,21048,24
9140,21050,24
9141,21051,24
9142,21052,24
9143,21053,24
9144,21054,24
9145,21056,24
9146,21057,24
9147,21060,24
9148,21061,24
9149,21062,24
9150,21065,24
9151,21071,24
9152,21074,24
9153,21074,24
9154,21075,24
9155,21076,24
9156,21076,24
9157,21077,24
9158,21078,24
9159,21082,24
9160,21082,24
9161,21084,24
9162,21085,24
9163,21087,24
9164,21087,24
9165,21088,24
9166,21090,24
9167,21092,24
9168,21093,24
9169,21094,24
9170,21102,24
9171,21102,24
9172,21104,24
9173,21104,24
9174,21104,24
9175,21105,24
9176,21106,24
9177,21108,24
9178,21111,24
9179,21111,24
9180,21113,24
9181,21114,24
9182,21117,24
9183,21120,24
9184,21122,24
9185,21123,24
9186,21128,24
9187,21130,24
9188,21131,24
9189,21132,24
9190,21133,24
9191,21136,24
9192,21136,24
9193,21139,24
9194,21140,24
9195,21144,24
9196,21146,24
9197,21150,24
9198,21152,24
9199,21153,24
9200,21154,24
9201,21155,24
9202,21155,24
9203,21156,24
9204,21157,24
9205,21158,24
9206,21160,24
9207,21161,24
9208,21161,24
9209,21162,24
9210,21163,24
9211,21163,24
9212,21201,24
9213,21202,24
9214,21203,24
9215,21204,24
9216,21205,24
9217,21206,24
9218,21206,24
9219,21207,24
9220,21207,24
9221,21208,24
9222,21208,24
9223,21209,24
9224,21209,24
9225,21210,24
9226,21210,24
9227,21211,24
9228,21212,24
9229,21212,24
9230,21213,24
9231,21214,24
9232,21215,24
9233,21215,24
9234,21216,24
9235,21217,24
9236,21218,24
9237,21219,24
9238,21220,24
9239,21221,24
9240,21222,24
9241,21222,24
9242,21223,24
9243,21224,24
9244,21224,24
9245,21225,24
9246,21225,24
9247,21226,24
9248,21226,24
9249,21227,24
9250,21227,24
9251,21228,24
9252,21228,24
9253,21229,24
9254,21229,24
9255,21230,24
9256,21231,24
9257,21233,24
9258,21234,24
9259,21234,24
9260,21235,24
9261,21236,24
9262,21236,24
9263,21237,24
9264,21237,24
9265,21239,24
9266,21239,24
9267,21240,24
9268,21241,24
9269,21244,24
9270,21250,24
9271,21251,24
9272,21252,24
9273,21263,24
9274,21264,24
9275,21270,24
9276,21273,24
9277,21275,24
9278,21278,24
9279,21279,24
9280,21281,24
9281,21282,24
9282,21284,24
9283,21285,24
9284,21286,24
9285,21287,24
9286,21289,24
9287,21290,24
9288,21297,24
9289,21298,24
9290,21401,24
9291,21402,24
9292,21403,24
9293,21404,24
9294,21405,24
9295,21409,24
9296,21411,24
9297,21412,24
9298,21501,24
9299,21502,24
9300,21503,24
9301,21504,24
9302,21505,24
9303,21520,24
9304,21521,24
9305,21521,24
9306,21522,24
9307,21523,24
9308,21524,24
9309,21528,24
9310,21529,24
9311,21530,24
9312,21531,24
9313,21532,24
9314,21532,24
9315,21536,24
9316,21538,24
9317,21539,24
9318,21539,24
9319,21540,24
9320,21541,24
9321,21542,24
9322,21543,24
9323,21545,24
9324,21550,24
9325,21555,24
9326,21556,24
9327,21557,24
9328,21560,24
9329,21561,24
9330,21562,24
9331,21562,24
9332,21601,24
9333,21607,24
9334,21609,24
9335,21610,24
9336,21612,24
9337,21613,24
9338,21617,24
9339,21619,24
9340,21620,24
9341,21620,24
9342,21622,24
9343,21623,24
9344,21624,24
9345,21625,24
9346,21626,24
9347,21627,24
9348,21628,24
9349,21629,24
9350,21631,24
9351,21632,24
9352,21632,24
9353,21634,24
9354,21635,24
9355,21636,24
9356,21638,24
9357,21639,24
9358,21640,24
9359,21640,24
9360,21641,24
9361,21643,24
9362,21644,24
9363,21645,24
9364,21645,24
9365,21647,24
9366,21648,24
9367,21649,24
9368,21649,24
9369,21650,24
9370,21651,24
9371,21651,24
9372,21652,24
9373,21653,24
9374,21654,24
9375,21655,24
9376,21656,24
9377,21657,24
9378,21657,24
9379,21657,24
9380,21658,24
9381,21659,24
9382,21660,24
9383,21661,24
9384,21662,24
9385,21663,24
9386,21664,24
9387,21665,24
9388,21666,24
9389,21667,24
9390,21668,24
9391,21669,24
9392,21670,24
9393,21671,24
9394,21672,24
9395,21673,24
9396,21675,24
9397,21676,24
9398,21677,24
9399,21678,24
9400,21679,24
9401,21679,24
9402,21690,24
9403,21701,24
9404,21702,24
9405,21703,24
9406,21704,24
9407,21705,24
9408,21709,24
9409,21710,24
9410,21711,24
9411,21713,24
9412,21714,24
9413,21715,24
9414,21716,24
9415,21717,24
9416,21718,24
9417,21719,24
9418,21720,24
9419,21721,24
9420,21722,24
9421,21723,24
9422,21727,24
9423,21733,24
9424,21734,24
9425,21737,24
9426,21738,24
9427,21740,24
9428,21741,24
9429,21742,24
9430,21746,24
9431,21747,24
9432,21749,24
9433,21750,24
9434,21754,24
9435,21755,24
9436,21756,24
9437,21757,24
9438,21757,24
9439,21758,24
9440,21758,24
9441,21759,24
9442,21762,24
9443,21765,24
9444,21766,24
9445,21767,24
9446,21769,24
9447,21769,24
9448,21770,24
9449,21771,24
9450,21771,24
9451,21771,24
9452,21771,24
9453,21773,24
9454,21774,24
9455,21775,24
9456,21776,24
9457,21776,24
9458,21777,24
9459,21778,24
9460,21779,24
9461,21780,24
9462,21780,24
9463,21781,24
9464,21782,24
9465,21783,24
9466,21783,24
9467,21784,24
9468,21784,24
9469,21787,24
9470,21787,24
9471,21788,24
9472,21790,24
9473,21791,24
9474,21791,24
9475,21792,24
9476,21793,24
9477,21794,24
9478,21795,24
9479,21797,24
9480,21797,24
9481,21797,24
9482,21798,24
9483,21801,24
9484,21802,24
9485,21803,24
9486,21804,24
9487,21810,24
9488,21811,24
9489,21813,24
9490,21814,24
9491,21817,24
9492,21821,24
9493,21822,24
9494,21822,24
9495,21822,24
9496,21824,24
9497,21826,24
9498,21829,24
9499,21830,24
9500,21835,24
9501,21836,24
9502,21837,24
9503,21838,24
9504,21840,24
9505,21841,24
9506,21842,24
9507,21843,24
9508,21849,24
9509,21850,24
9510,21851,24
9511,21851,24
9512,21852,24
9513,21853,24
9514,21856,24
9515,21857,24
9516,21861,24
9517,21862,24
9518,21863,24
9519,21864,24
9520,21865,24
9521,21866,24
9522,21867,24
9523,21869,24
9524,21871,24
9525,21872,24
9526,21874,24
9527,21875,24
9528,21890,24
9529,21901,24
9530,21902,24
9531,21903,24
9532,21904,24
9533,21911,24
9534,21912,24
9535,21912,24
9536,21913,24
9537,21913,24
9538,21914,24
9539,21915,24
9540,21916,24
9541,21917,24
9542,21918,24
9543,21919,24
9544,21920,24
9545,21921,24
9546,21922,24
9547,21930,24
9548,22003,51
9549,22009,51
9550,22015,51
9551,22025,51
9552,22026,51
9553,22027,51
9554,22030,51
9555,22030,51
9556,22031,51
9557,22031,51
9558,22032,51
9559,22032,51
9560,22033,51
9561,22034,51
9562,22035,51
9563,22036,51
9564,22037,51
9565,22038,51
9566,22039,51
9567,22040,51
9568,22041,51
9569,22042,51
9570,22042,51
9571,22043,51
9572,22044,51
9573,22044,51
9574,22046,51
9575,22046,51
9576,22060,51
9577,22066,51
9578,22066,51
9579,22067,51
9580,22079,51
9581,22081,51
9582,22082,51
9583,22095,51
9584,22096,51
9585,22101,51
9586,22101,51
9587,22102,51
9588,22103,51
9589,22106,51
9590,22107,51
9591,22108,51
9592,22109,51
9593,22116,51
9594,22118,51
9595,22119,51
9596,22121,51
9597,22122,51
9598,22124,51
9599,22125,51
9600,22134,51
9601,22135,51
9602,22150,51
9603,22151,51
9604,22152,51
9605,22153,51
9606,22156,51
9607,22158,51
9608,22159,51
9609,22160,51
9610,22161,51
9611,22172,51
9612,22180,51
9613,22181,51
9614,22182,51
9615,22183,51
9616,22185,51
9617,22191,51
9618,22192,51
9619,22193,51
9620,22194,51
9621,22195,51
9622,22199,51
9623,22201,51
9624,22202,51
9625,22203,51
9626,22204,51
9627,22205,51
9628,22206,51
9629,22206,51
9630,22207,51
9631,22207,51
9632,22209,51
9633,22210,51
9634,22211,51
9635,22212,51
9636,22213,51
9637,22214,51
9638,22215,51
9639,22216,51
9640,22217,51
9641,22219,51
9642,22225,51
9643,22226,51
9644,22227,51
9645,22230,51
9646,22240,51
9647,22241,51
9648,22242,51
9649,22243,51
9650,22244,51
9651,22245,51
9652,22246,51
9653,22301,51
9654,22302,51
