ZipCode,Sequence,State,City,County,StateFIPS,CountyFIPS,Percent
01876,1,MA,Tewksbury,Middlesex,25,017,100
01879,1,MA,Tyngsborough,Middlesex,25,017,100
01880,1,MA,Wakefield,Middlesex,25,017,100
01885,1,MA,West Boxford,Essex,25,009,100
01886,1,MA,Westford,Middlesex,25,017,100
01887,1,MA,Wilmington,Middlesex,25,017,100
01888,1,MA,Woburn,Middlesex,25,017,100
01889,1,MA,North Reading,Middlesex,25,017,100
01890,1,MA,Winchester,Middlesex,25,017,100
01899,1,MA,Andover,Essex,25,009,100
01901,1,MA,Lynn,Essex,25,009,100
01902,1,MA,Lynn,Essex,25,009,100
01903,1,MA,Lynn,Essex,25,009,100
01904,1,MA,Lynn,Essex,25,009,100
01905,1,MA,Lynn,Essex,25,009,100
01906,1,MA,Saugus,Essex,25,009,100
01907,1,MA,Swampscott,Essex,25,009,100
01908,1,MA,Nahant,Essex,25,009,100
01910,1,MA,Lynn,Essex,25,009,100
01913,1,MA,Amesbury,Essex,25,009,100
01915,1,MA,Beverly,Essex,25,009,100
01921,1,MA,Boxford,Essex,25,009,100
01922,1,MA,Byfield,Essex,25,009,100
01923,1,MA,Danvers,Essex,25,009,100
01929,1,MA,Essex,Essex,25,009,100
01930,1,MA,Gloucester,Essex,25,009,100
01931,1,MA,Gloucester,Essex,25,009,100
01936,1,MA,Hamilton,Essex,25,009,100
01937,1,MA,Hathorne,Essex,25,009,100
01938,1,MA,Ipswich,Essex,25,009,100
01940,1,MA,Lynnfield,Essex,25,009,100
01944,1,MA,Manchester,Essex,25,009,100
01945,1,MA,Marblehead,Essex,25,009,100
01949,1,MA,Middleton,Essex,25,009,100
01950,1,MA,Newburyport,Essex,25,009,100
01951,1,MA,Newbury,Essex,25,009,100
01952,1,MA,Salisbury,Essex,25,009,100
01960,1,MA,Peabody,Essex,25,009,100
01961,1,MA,Peabody,Essex,25,009,100
01965,1,MA,Prides Crossing,Essex,25,009,100
01966,1,MA,Rockport,Essex,25,009,100
01969,1,MA,Rowley,Essex,25,009,100
01970,1,MA,Salem,Essex,25,009,100
01971,1,MA,Salem,Essex,25,009,100
01982,1,MA,South Hamilton,Essex,25,009,100
01983,1,MA,Topsfield,Essex,25,009,100
01984,1,MA,Wenham,Essex,25,009,100
01985,1,MA,West Newbury,Essex,25,009,100
02018,1,MA,Accord,Plymouth,25,023,100
02019,1,MA,Bellingham,Norfolk,25,021,100
02020,1,MA,Brant Rock,Plymouth,25,023,100
02021,1,MA,Canton,Norfolk,25,021,100
02025,1,MA,Cohasset,Norfolk,25,021,100
02026,1,MA,Dedham,Norfolk,25,021,100
02027,1,MA,Dedham,Norfolk,25,021,100
02030,1,MA,Dover,Norfolk,25,021,100
02032,1,MA,East Walpole,Norfolk,25,021,100
02035,1,MA,Foxboro,Norfolk,25,021,100
02038,1,MA,Franklin,Norfolk,25,021,100
02040,1,MA,Greenbush,Plymouth,25,023,100
02041,1,MA,Green Harbor,Plymouth,25,023,100
02043,1,MA,Hingham,Plymouth,25,023,100
02044,1,MA,Hingham,Plymouth,25,023,100
02045,1,MA,Hull,Plymouth,25,023,100
02047,1,MA,Humarock,Plymouth,25,023,100
02048,1,MA,Mansfield,Bristol,25,005,100
02050,1,MA,Marshfield,Plymouth,25,023,100
02051,1,MA,Marshfield Hills,Plymouth,25,023,100
02052,1,MA,Medfield,Norfolk,25,021,100
02053,1,MA,Medway,Norfolk,25,021,100
02054,1,MA,Millis,Norfolk,25,021,100
02055,1,MA,Minot,Plymouth,25,023,100
02056,1,MA,Norfolk,Norfolk,25,021,100
02059,1,MA,North Marshfield,Plymouth,25,023,100
02060,1,MA,North Scituate,Plymouth,25,023,100
02061,1,MA,Norwell,Plymouth,25,023,100
02062,1,MA,Norwood,Norfolk,25,021,100
02065,1,MA,Ocean Bluff,Plymouth,25,023,100
02066,1,MA,Scituate,Plymouth,25,023,100
02067,1,MA,Sharon,Norfolk,25,021,100
02070,1,MA,Sheldonville,Norfolk,25,021,100
02071,1,MA,South Walpole,Norfolk,25,021,100
02072,1,MA,Stoughton,Norfolk,25,021,100
02081,1,MA,Walpole,Norfolk,25,021,100
02090,1,MA,Westwood,Norfolk,25,021,100
02093,1,MA,Wrentham,Norfolk,25,021,100
02108,1,MA,Boston,Suffolk,25,025,100
02109,1,MA,Boston,Suffolk,25,025,100
02110,1,MA,Boston,Suffolk,25,025,100
02111,1,MA,Boston,Suffolk,25,025,100
02112,1,MA,Boston,Suffolk,25,025,100
02113,1,MA,Boston,Suffolk,25,025,100
02114,1,MA,Boston,Suffolk,25,025,100
02115,1,MA,Boston,Suffolk,25,025,100
02116,1,MA,Boston,Suffolk,25,025,100
02117,1,MA,Boston,Suffolk,25,025,100
02118,1,MA,Boston,Suffolk,25,025,100
02119,1,MA,Roxbury,Suffolk,25,025,100
02120,1,MA,Roxbury Crossing,Suffolk,25,025,100
02121,1,MA,Dorchester,Suffolk,25,025,100
02122,1,MA,Dorchester,Suffolk,25,025,100
02123,1,MA,Boston,Suffolk,25,025,100
02124,1,MA,Dorchester Center,Suffolk,25,025,100
02125,1,MA,Dorchester,Suffolk,25,025,100
02126,1,MA,Mattapan,Suffolk,25,025,100
02127,1,MA,South Boston,Suffolk,25,025,100
02128,1,MA,East Boston,Suffolk,25,025,100
02129,1,MA,Charlestown,Suffolk,25,025,100
02130,1,MA,Jamaica Plain,Suffolk,25,025,100
02131,1,MA,Roslindale,Suffolk,25,025,100
02132,1,MA,West Roxbury,Suffolk,25,025,100
02133,1,MA,Boston,Suffolk,25,025,100
02134,1,MA,Allston,Suffolk,25,025,100
02135,1,MA,Brighton,Suffolk,25,025,100
02136,1,MA,Hyde Park,Suffolk,25,025,100
02137,1,MA,Readville,Suffolk,25,025,100
02138,1,MA,Cambridge,Middlesex,25,017,100
02139,1,MA,Cambridge,Middlesex,25,017,96
02139,2,MA,Cambridge,Suffolk,25,025,4
02140,1,MA,Cambridge,Middlesex,25,017,100
02141,1,MA,Cambridge,Middlesex,25,017,100
02142,1,MA,Cambridge,Middlesex,25,017,100
02143,1,MA,Somerville,Middlesex,25,017,100
02144,1,MA,Somerville,Middlesex,25,017,100
02145,1,MA,Somerville,Middlesex,25,017,100
02148,1,MA,Malden,Middlesex,25,017,100
02149,1,MA,Everett,Middlesex,25,017,100
02150,1,MA,Chelsea,Suffolk,25,025,100
02151,1,MA,Revere,Suffolk,25,025,100
02152,1,MA,Winthrop,Suffolk,25,025,100
02153,1,MA,Medford,Middlesex,25,017,100
02155,1,MA,Medford,Middlesex,25,017,100
02156,1,MA,West Medford,Middlesex,25,017,100
02163,1,MA,Boston,Suffolk,25,025,100
02169,1,MA,Quincy,Norfolk,25,021,100
02170,1,MA,Quincy,Norfolk,25,021,100
02171,1,MA,Quincy,Norfolk,25,021,100
02176,1,MA,Melrose,Middlesex,25,017,100
02180,1,MA,Stoneham,Middlesex,25,017,100
02184,1,MA,Braintree,Norfolk,25,021,100
02185,1,MA,Braintree,Norfolk,25,021,100
02186,1,MA,Milton,Norfolk,25,021,100
02187,1,MA,Milton Village,Norfolk,25,021,100
02188,1,MA,Weymouth,Norfolk,25,021,100
02189,1,MA,East Weymouth,Norfolk,25,021,100
02190,1,MA,South Weymouth,Norfolk,25,021,100
02191,1,MA,North Weymouth,Norfolk,25,021,100
02196,1,MA,Boston,Suffolk,25,025,100
02199,1,MA,Boston,Suffolk,25,025,100
02201,1,MA,Boston,Suffolk,25,025,100
02203,1,MA,Boston,Suffolk,25,025,100
02204,1,MA,Boston,Suffolk,25,025,100
02205,1,MA,Boston,Suffolk,25,025,100
02206,1,MA,Boston,Suffolk,25,025,100
02210,1,MA,Boston,Suffolk,25,025,100
02211,1,MA,Boston,Suffolk,25,025,100
02212,1,MA,Boston,Suffolk,25,025,100
02215,1,MA,Boston,Suffolk,25,025,100
02217,1,MA,Boston,Suffolk,25,025,100
02222,1,MA,Boston,Suffolk,25,025,100
02238,1,MA,Cambridge,Middlesex,25,017,100
02241,1,MA,Boston,Suffolk,25,025,100
02266,1,MA,Boston,Suffolk,25,025,100
02269,1,MA,Quincy,Norfolk,25,021,100
02283,1,MA,Boston,Suffolk,25,025,100
02284,1,MA,Boston,Suffolk,25,025,100
02293,1,MA,Boston,Suffolk,25,025,100
02297,1,MA,Boston,Suffolk,25,025,100
02298,1,MA,Boston,Suffolk,25,025,100
02301,1,MA,Brockton,Plymouth,25,023,100
02302,1,MA,Brockton,Plymouth,25,023,100
02303,1,MA,Brockton,Plymouth,25,023,100
02304,1,MA,Brockton,Plymouth,25,023,100
02305,1,MA,Brockton,Plymouth,25,023,100
02322,1,MA,Avon,Norfolk,25,021,100
02324,1,MA,Bridgewater,Plymouth,25,023,100
02325,1,MA,Bridgewater,Plymouth,25,023,100
02327,1,MA,Bryantville,Plymouth,25,023,100
02330,1,MA,Carver,Plymouth,25,023,100
02331,1,MA,Duxbury,Plymouth,25,023,100
02332,1,MA,Duxbury,Plymouth,25,023,100
02333,1,MA,East Bridgewater,Plymouth,25,023,100
02334,1,MA,Easton,Bristol,25,005,100
02337,1,MA,Elmwood,Plymouth,25,023,100
02338,1,MA,Halifax,Plymouth,25,023,100
02339,1,MA,Hanover,Plymouth,25,023,99
02339,2,MA,Hanover,Norfolk,25,021,1
02341,1,MA,Hanson,Plymouth,25,023,100
02343,1,MA,Holbrook,Norfolk,25,021,100
02344,1,MA,Middleboro,Plymouth,25,023,100
02345,1,MA,Manomet,Plymouth,25,023,100
02346,1,MA,Middleboro,Plymouth,25,023,100
02347,1,MA,Lakeville,Plymouth,25,023,100
02348,1,MA,Lakeville,Plymouth,25,023,100
02349,1,MA,Middleboro,Plymouth,25,023,100
02350,1,MA,Monponsett,Plymouth,25,023,100
02351,1,MA,Abington,Plymouth,25,023,100
02355,1,MA,North Carver,Plymouth,25,023,100
02356,1,MA,North Easton,Bristol,25,005,100
02357,1,MA,North Easton,Bristol,25,005,100
02358,1,MA,North Pembroke,Plymouth,25,023,100
02359,1,MA,Pembroke,Plymouth,25,023,100
02360,1,MA,Plymouth,Plymouth,25,023,100
02361,1,MA,Plymouth,Plymouth,25,023,100
02362,1,MA,Plymouth,Plymouth,25,023,100
02364,1,MA,Kingston,Plymouth,25,023,100
02366,1,MA,South Carver,Plymouth,25,023,100
02367,1,MA,Plympton,Plymouth,25,023,100
02368,1,MA,Randolph,Norfolk,25,021,100
02370,1,MA,Rockland,Plymouth,25,023,100
02375,1,MA,South Easton,Bristol,25,005,100
02379,1,MA,West Bridgewater,Plymouth,25,023,100
02381,1,MA,White Horse Beach,Plymouth,25,023,100
02382,1,MA,Whitman,Plymouth,25,023,100
02420,1,MA,Lexington,Middlesex,25,017,100
02421,1,MA,Lexington,Middlesex,25,017,100
02445,1,MA,Brookline,Norfolk,25,021,96
02445,2,MA,Brookline,Suffolk,25,025,4
02446,1,MA,Brookline,Norfolk,25,021,100
02447,1,MA,Brookline Village,Norfolk,25,021,100
02451,1,MA,Waltham,Middlesex,25,017,100
02452,1,MA,Waltham,Middlesex,25,017,100
02453,1,MA,Waltham,Middlesex,25,017,100
02454,1,MA,Waltham,Middlesex,25,017,100
02455,1,MA,North Waltham,Middlesex,25,017,100
02456,1,MA,Newton,Middlesex,25,017,100
02457,1,MA,Babson Park,Norfolk,25,021,100
02458,1,MA,Newton,Middlesex,25,017,100
02459,1,MA,Newton Center,Middlesex,25,017,100
02460,1,MA,Newtonville,Middlesex,25,017,100
02461,1,MA,Newton Highlands,Middlesex,25,017,100
02462,1,MA,Newton Lower Falls,Middlesex,25,017,100
02464,1,MA,Newton Upper Falls,Middlesex,25,017,100
02465,1,MA,West Newton,Middlesex,25,017,100
02466,1,MA,Auburndale,Middlesex,25,017,100
02467,1,MA,Chestnut Hill,Middlesex,25,017,46
02467,2,MA,Chestnut Hill,Norfolk,25,021,41
02467,3,MA,Chestnut Hill,Suffolk,25,025,13
02468,1,MA,Waban,Middlesex,25,017,100
02471,1,MA,Watertown,Middlesex,25,017,100
02472,1,MA,Watertown,Middlesex,25,017,100
02474,1,MA,Arlington,Middlesex,25,017,100
02475,1,MA,Arlington Heights,Middlesex,25,017,100
02476,1,MA,Arlington,Middlesex,25,017,100
02477,1,MA,Watertown,Middlesex,25,017,100
02478,1,MA,Belmont,Middlesex,25,017,100
02479,1,MA,Waverley,Middlesex,25,017,100
02481,1,MA,Wellesley Hills,Norfolk,25,021,100
02482,1,MA,Wellesley,Norfolk,25,021,100
02492,1,MA,Needham,Norfolk,25,021,100
02493,1,MA,Weston,Middlesex,25,017,100
02494,1,MA,Needham Heights,Norfolk,25,021,100
02495,1,MA,Nonantum,Middlesex,25,017,100
02532,1,MA,Buzzards Bay,Barnstable,25,001,77
02532,2,MA,Buzzards Bay,Plymouth,25,023,23
02534,1,MA,Cataumet,Barnstable,25,001,100
02535,1,MA,Chilmark,Dukes,25,007,100
02536,1,MA,East Falmouth,Barnstable,25,001,100
02537,1,MA,East Sandwich,Barnstable,25,001,100
02538,1,MA,East Wareham,Plymouth,25,023,100
02539,1,MA,Edgartown,Dukes,25,007,100
02540,1,MA,Falmouth,Barnstable,25,001,100
02541,1,MA,Falmouth,Barnstable,25,001,100
02542,1,MA,Buzzards Bay,Barnstable,25,001,100
02543,1,MA,Woods Hole,Barnstable,25,001,100
02552,1,MA,Menemsha,Dukes,25,007,100
02553,1,MA,Monument Beach,Barnstable,25,001,100
02554,1,MA,Nantucket,Nantucket,25,019,100
02556,1,MA,North Falmouth,Barnstable,25,001,100
02557,1,MA,Oak Bluffs,Dukes,25,007,100
02558,1,MA,Onset,Plymouth,25,023,100
02559,1,MA,Pocasset,Barnstable,25,001,100
02561,1,MA,Sagamore,Barnstable,25,001,100
02562,1,MA,Sagamore Beach,Barnstable,25,001,99
02562,2,MA,Sagamore Beach,Plymouth,25,023,1
02563,1,MA,Sandwich,Barnstable,25,001,100
02564,1,MA,Siasconset,Nantucket,25,019,100
02568,1,MA,Vineyard Haven,Dukes,25,007,100
02571,1,MA,Wareham,Plymouth,25,023,100
02574,1,MA,West Falmouth,Barnstable,25,001,100
02575,1,MA,West Tisbury,Dukes,25,007,100
02576,1,MA,West Wareham,Plymouth,25,023,100
02584,1,MA,Nantucket,Nantucket,25,019,100
02601,1,MA,Hyannis,Barnstable,25,001,100
02630,1,MA,Barnstable,Barnstable,25,001,100
02631,1,MA,Brewster,Barnstable,25,001,100
02632,1,MA,Centerville,Barnstable,25,001,100
02633,1,MA,Chatham,Barnstable,25,001,100
02634,1,MA,Centerville,Barnstable,25,001,100
02635,1,MA,Cotuit,Barnstable,25,001,100
02637,1,MA,Cummaquid,Barnstable,25,001,100
02638,1,MA,Dennis,Barnstable,25,001,100
02639,1,MA,Dennis Port,Barnstable,25,001,100
02641,1,MA,East Dennis,Barnstable,25,001,100
02642,1,MA,Eastham,Barnstable,25,001,100
02643,1,MA,East Orleans,Barnstable,25,001,100
02644,1,MA,Forestdale,Barnstable,25,001,100
02645,1,MA,Harwich,Barnstable,25,001,100
02646,1,MA,Harwich Port,Barnstable,25,001,100
02647,1,MA,Hyannis Port,Barnstable,25,001,100
02648,1,MA,Marstons Mills,Barnstable,25,001,100
02649,1,MA,Mashpee,Barnstable,25,001,100
02650,1,MA,North Chatham,Barnstable,25,001,100
02651,1,MA,North Eastham,Barnstable,25,001,100
02652,1,MA,North Truro,Barnstable,25,001,100
02653,1,MA,Orleans,Barnstable,25,001,100
02655,1,MA,Osterville,Barnstable,25,001,100
02657,1,MA,Provincetown,Barnstable,25,001,100
02659,1,MA,South Chatham,Barnstable,25,001,100
02660,1,MA,South Dennis,Barnstable,25,001,100
02661,1,MA,South Harwich,Barnstable,25,001,100
02662,1,MA,South Orleans,Barnstable,25,001,100
02663,1,MA,South Wellfleet,Barnstable,25,001,100
02664,1,MA,South Yarmouth,Barnstable,25,001,100
02666,1,MA,Truro,Barnstable,25,001,100
02667,1,MA,Wellfleet,Barnstable,25,001,100
02668,1,MA,West Barnstable,Barnstable,25,001,100
02669,1,MA,West Chatham,Barnstable,25,001,100
02670,1,MA,West Dennis,Barnstable,25,001,100
02671,1,MA,West Harwich,Barnstable,25,001,100
02672,1,MA,West Hyannisport,Barnstable,25,001,100
02673,1,MA,West Yarmouth,Barnstable,25,001,100
02675,1,MA,Yarmouth Port,Barnstable,25,001,100
02702,1,MA,Assonet,Bristol,25,005,100
02703,1,MA,Attleboro,Bristol,25,005,100
02712,1,MA,Chartley,Bristol,25,005,100
02713,1,MA,Cuttyhunk,Dukes,25,007,100
02714,1,MA,Dartmouth,Bristol,25,005,100
02715,1,MA,Dighton,Bristol,25,005,100
02717,1,MA,East Freetown,Bristol,25,005,100
02718,1,MA,East Taunton,Bristol,25,005,99
02718,2,MA,East Taunton,Plymouth,25,023,1
02719,1,MA,Fairhaven,Bristol,25,005,100
02720,1,MA,Fall River,Bristol,25,005,100
02721,1,MA,Fall River,Bristol,25,005,100
02722,1,MA,Fall River,Bristol,25,005,100
02723,1,MA,Fall River,Bristol,25,005,100
02724,1,MA,Fall River,Bristol,25,005,100
02725,1,MA,Somerset,Bristol,25,005,100
02726,1,MA,Somerset,Bristol,25,005,100
02738,1,MA,Marion,Plymouth,25,023,100
02739,1,MA,Mattapoisett,Plymouth,25,023,100
02740,1,MA,New Bedford,Bristol,25,005,100
02741,1,MA,New Bedford,Bristol,25,005,100
02742,1,MA,New Bedford,Bristol,25,005,100
02743,1,MA,Acushnet,Bristol,25,005,100
02744,1,MA,New Bedford,Bristol,25,005,100
02745,1,MA,New Bedford,Bristol,25,005,100
02746,1,MA,New Bedford,Bristol,25,005,100
02747,1,MA,North Dartmouth,Bristol,25,005,100
02748,1,MA,South Dartmouth,Bristol,25,005,100
02760,1,MA,North Attleboro,Bristol,25,005,100
02761,1,MA,North Attleboro,Bristol,25,005,100
02762,1,MA,Plainville,Norfolk,25,021,99
02762,2,MA,Plainville,Bristol,25,005,1
02763,1,MA,Attleboro Falls,Bristol,25,005,100
02764,1,MA,North Dighton,Bristol,25,005,100
02766,1,MA,Norton,Bristol,25,005,100
02767,1,MA,Raynham,Bristol,25,005,100
02768,1,MA,Raynham Center,Bristol,25,005,100
02769,1,MA,Rehoboth,Bristol,25,005,100
02770,1,MA,Rochester,Plymouth,25,023,100
02771,1,MA,Seekonk,Bristol,25,005,100
02777,1,MA,Swansea,Bristol,25,005,100
02779,1,MA,Berkley,Bristol,25,005,100
02780,1,MA,Taunton,Bristol,25,005,100
02790,1,MA,Westport,Bristol,25,005,100
02791,1,MA,Westport Point,Bristol,25,005,100
02801,1,RI,Adamsville,Newport,44,005,100
02802,1,RI,Albion,Providence,44,007,100
02804,1,RI,Ashaway,Washington,44,009,100
02806,1,RI,Barrington,Bristol,44,001,100
02807,1,RI,Block Island,Washington,44,009,100
02808,1,RI,Bradford,Washington,44,009,100
02809,1,RI,Bristol,Bristol,44,001,100
02812,1,RI,Carolina,Washington,44,009,100
02813,1,RI,Charlestown,Washington,44,009,100
02814,1,RI,Chepachet,Providence,44,007,100
02815,1,RI,Clayville,Providence,44,007,100
02816,1,RI,Coventry,Kent,44,003,100
02817,1,RI,West Greenwich,Kent,44,003,100
02818,1,RI,East Greenwich,Kent,44,003,100
02822,1,RI,Exeter,Washington,44,009,100
02823,1,RI,Fiskeville,Providence,44,007,100
02824,1,RI,Forestdale,Providence,44,007,100
02825,1,RI,Foster,Providence,44,007,100
02826,1,RI,Glendale,Providence,44,007,100
02827,1,RI,Greene,Kent,44,003,100
02828,1,RI,Greenville,Providence,44,007,100
02829,1,RI,Harmony,Providence,44,007,100
02830,1,RI,Harrisville,Providence,44,007,100
02831,1,RI,Hope,Providence,44,007,100
02832,1,RI,Hope Valley,Washington,44,009,100
02833,1,RI,Hopkinton,Washington,44,009,100
02835,1,RI,Jamestown,Newport,44,005,100
02836,1,RI,Kenyon,Washington,44,009,100
02837,1,RI,Little Compton,Newport,44,005,100
02838,1,RI,Manville,Providence,44,007,100
02839,1,RI,Mapleville,Providence,44,007,100
02840,1,RI,Newport,Newport,44,005,100
02841,1,RI,Newport,Newport,44,005,100
02842,1,RI,Middletown,Newport,44,005,100
02852,1,RI,North Kingstown,Washington,44,009,100
02857,1,RI,North Scituate,Providence,44,007,100
02858,1,RI,Oakland,Providence,44,007,100
02859,1,RI,Pascoag,Providence,44,007,100
02860,1,RI,Pawtucket,Providence,44,007,100
02861,1,RI,Pawtucket,Providence,44,007,100
02862,1,RI,Pawtucket,Providence,44,007,100
02863,1,RI,Central Falls,Providence,44,007,100
02864,1,RI,Cumberland,Providence,44,007,100
02865,1,RI,Lincoln,Providence,44,007,100
02871,1,RI,Portsmouth,Newport,44,005,100
02872,1,RI,Prudence Island,Bristol,44,001,100
02873,1,RI,Rockville,Washington,44,009,100
02874,1,RI,Saunderstown,Washington,44,009,100
02875,1,RI,Shannock,Washington,44,009,100
02876,1,RI,Slatersville,Providence,44,007,100
02877,1,RI,Slocum,Washington,44,009,100
02878,1,RI,Tiverton,Newport,44,005,100
02879,1,RI,Wakefield,Washington,44,009,100
02880,1,RI,Wakefield,Washington,44,009,100
02881,1,RI,Kingston,Washington,44,009,100
02882,1,RI,Narragansett,Washington,44,009,100
02883,1,RI,Peace Dale,Washington,44,009,100
02885,1,RI,Warren,Bristol,44,001,100
02886,1,RI,Warwick,Kent,44,003,100
02887,1,RI,Warwick,Kent,44,003,100
02888,1,RI,Warwick,Kent,44,003,100
02889,1,RI,Warwick,Kent,44,003,100
02891,1,RI,Westerly,Washington,44,009,100
02892,1,RI,West Kingston,Washington,44,009,100
02893,1,RI,West Warwick,Kent,44,003,100
02894,1,RI,Wood River Junction,Washington,44,009,100
02895,1,RI,Woonsocket,Providence,44,007,100
02896,1,RI,North Smithfield,Providence,44,007,100
02898,1,RI,Wyoming,Washington,44,009,100
02901,1,RI,Providence,Providence,44,007,100
02902,1,RI,Providence,Providence,44,007,100
02903,1,RI,Providence,Providence,44,007,100
02904,1,RI,Providence,Providence,44,007,100
02905,1,RI,Providence,Providence,44,007,100
02906,1,RI,Providence,Providence,44,007,100
02907,1,RI,Providence,Providence,44,007,100
02908,1,RI,Providence,Providence,44,007,100
02909,1,RI,Providence,Providence,44,007,100
02910,1,RI,Cranston,Providence,44,007,100
02911,1,RI,North Providence,Providence,44,007,100
02912,1,RI,Providence,Providence,44,007,100
02914,1,RI,East Providence,Providence,44,007,100
02915,1,RI,Riverside,Providence,44,007,100
02916,1,RI,Rumford,Providence,44,007,100
02917,1,RI,Smithfield,Providence,44,007,100
02918,1,RI,Providence,Providence,44,007,100
02919,1,RI,Johnston,Providence,44,007,100
02920,1,RI,Cranston,Providence,44,007,100
02921,1,RI,Cranston,Providence,44,007,100
02940,1,RI,Providence,Providence,44,007,100
03031,1,NH,Amherst,Hillsborough,33,011,100
03032,1,NH,Auburn,Rockingham,33,015,100
03033,1,NH,Brookline,Hillsborough,33,011,100
03034,1,NH,Candia,Rockingham,33,015,100
03036,1,NH,Chester,Rockingham,33,015,100
03037,1,NH,Deerfield,Rockingham,33,015,100
03038,1,NH,Derry,Rockingham,33,015,100
03040,1,NH,East Candia,Rockingham,33,015,100
03041,1,NH,East Derry,Rockingham,33,015,100
03042,1,NH,Epping,Rockingham,33,015,100
03043,1,NH,Francestown,Hillsborough,33,011,100
03044,1,NH,Fremont,Rockingham,33,015,100
03045,1,NH,Goffstown,Hillsborough,33,011,100
03046,1,NH,Dunbarton,Merrimack,33,013,100
03047,1,NH,Greenfield,Hillsborough,33,011,100
03048,1,NH,Greenville,Hillsborough,33,011,100
03049,1,NH,Hollis,Hillsborough,33,011,100
03051,1,NH,Hudson,Hillsborough,33,011,100
03052,1,NH,Litchfield,Hillsborough,33,011,100
03053,1,NH,Londonderry,Rockingham,33,015,100
03054,1,NH,Merrimack,Hillsborough,33,011,100
03055,1,NH,Milford,Hillsborough,33,011,100
03057,1,NH,Mont Vernon,Hillsborough,33,011,100
03060,1,NH,Nashua,Hillsborough,33,011,100
03061,1,NH,Nashua,Hillsborough,33,011,100
03062,1,NH,Nashua,Hillsborough,33,011,100
03063,1,NH,Nashua,Hillsborough,33,011,100
03064,1,NH,Nashua,Hillsborough,33,011,100
03070,1,NH,New Boston,Hillsborough,33,011,100
03071,1,NH,New Ipswich,Hillsborough,33,011,100
03073,1,NH,North Salem,Rockingham,33,015,100
03076,1,NH,Pelham,Hillsborough,33,011,100
03077,1,NH,Raymond,Rockingham,33,015,100
03079,1,NH,Salem,Rockingham,33,015,100
03082,1,NH,Lyndeborough,Hillsborough,33,011,100
03084,1,NH,Temple,Hillsborough,33,011,100
03086,1,NH,Wilton,Hillsborough,33,011,100
03087,1,NH,Windham,Rockingham,33,015,100
03101,1,NH,Manchester,Hillsborough,33,011,100
03102,1,NH,Manchester,Hillsborough,33,011,100
03103,1,NH,Manchester,Hillsborough,33,011,98
03103,2,NH,Manchester,Belknap,33,001,1
03103,3,NH,Manchester,Rockingham,33,015,1
03104,1,NH,Manchester,Hillsborough,33,011,100
03105,1,NH,Manchester,Hillsborough,33,011,100
03106,1,NH,Hooksett,Merrimack,33,013,100
03108,1,NH,Manchester,Hillsborough,33,011,100
03109,1,NH,Manchester,Hillsborough,33,011,100
03110,1,NH,Bedford,Hillsborough,33,011,100
03111,1,NH,Manchester,Hillsborough,33,011,100
03215,1,NH,Waterville Valley,Grafton,33,009,100
03216,1,NH,Andover,Merrimack,33,013,100
03217,1,NH,Ashland,Grafton,33,009,100
03218,1,NH,Barnstead,Belknap,33,001,100
03220,1,NH,Belmont,Belknap,33,001,99
03220,2,NH,Belmont,Merrimack,33,013,1
03221,1,NH,Bradford,Merrimack,33,013,100
03222,1,NH,Bristol,Grafton,33,009,100
03223,1,NH,Campton,Grafton,33,009,100
03224,1,NH,Canterbury,Merrimack,33,013,100
03225,1,NH,Center Barnstead,Belknap,33,001,100
03226,1,NH,Center Harbor,Belknap,33,001,78
03226,2,NH,Center Harbor,Grafton,33,009,22
03227,1,NH,Center Sandwich,Carroll,33,003,100
03229,1,NH,Contoocook,Merrimack,33,013,100
03230,1,NH,Danbury,Merrimack,33,013,100
03231,1,NH,East Andover,Merrimack,33,013,100
03233,1,NH,Elkins,Merrimack,33,013,100
03234,1,NH,Epsom,Merrimack,33,013,100
03235,1,NH,Franklin,Merrimack,33,013,100
03237,1,NH,Gilmanton,Belknap,33,001,100
03238,1,NH,Glencliff,Grafton,33,009,100
03240,1,NH,Grafton,Grafton,33,009,100
03241,1,NH,Hebron,Grafton,33,009,100
03242,1,NH,Henniker,Merrimack,33,013,100
03243,1,NH,Hill,Merrimack,33,013,100
03244,1,NH,Hillsboro,Hillsborough,33,011,98
03244,2,NH,Hillsboro,Sullivan,33,019,2
03245,1,NH,Holderness,Grafton,33,009,100
03246,1,NH,Laconia,Belknap,33,001,100
03247,1,NH,Laconia,Belknap,33,001,100
03249,1,NH,Gilford,Belknap,33,001,100
03251,1,NH,Lincoln,Grafton,33,009,100
